time	acceleration_x	acceleration_y	acceleration_z	gyroscope_x	gyroscope_y	gyroscope_z	magnetometer_x	magnetometer_y	magnetometer_z	quaternion_w	quaternion_x	quaternion_y	quaternion_z
0	-9.5605	-0.1127	-1.9807	-0.0001	-0.0140	0.0146	30.3311	-17.6517	5.4135	0.4322	-0.5723	0.5241	0.4592
0.01	-9.5435	-0.1175	-1.9656	0.0017	-0.0093	0.0078	30.1134	-17.5947	5.3513	0.4322	-0.5723	0.5242	0.4592
0.02	-9.5453	-0.1139	-1.9640	-0.0004	-0.0058	0.0110	30.1782	-17.5435	5.3995	0.4322	-0.5723	0.5242	0.4592
0.03	-9.5526	-0.1126	-1.9734	-0.0101	-0.0119	0.0069	30.1399	-17.5271	5.2919	0.4322	-0.5723	0.5242	0.4592
0.04	-9.5594	-0.1160	-1.9767	-0.0088	-0.0157	0.0108	30.2707	-17.6766	5.1889	0.4322	-0.5723	0.5242	0.4593
0.05	-9.5380	-0.1126	-1.9648	0.0040	-0.0050	0.0095	29.9653	-17.6792	5.2038	0.4322	-0.5723	0.5242	0.4592
0.06	-9.5507	-0.1087	-1.9779	0.0032	-0.0142	0.0070	30.1196	-17.6408	5.2210	0.4323	-0.5723	0.5243	0.4592
0.07	-9.5703	-0.1073	-1.9858	0.0038	-0.0157	0.0095	30.2569	-17.5142	5.5056	0.4323	-0.5722	0.5242	0.4591
0.08	-9.5500	-0.1092	-1.9811	-0.0008	-0.0081	0.0119	30.2162	-17.7193	5.5253	0.4323	-0.5722	0.5243	0.4592
0.09	-9.5360	-0.1117	-1.9661	0.0007	-0.0118	0.0087	30.2794	-17.7515	5.1353	0.4323	-0.5722	0.5243	0.4591
0.1	-9.5725	-0.1095	-1.9892	0.0002	-0.0131	0.0128	30.4133	-17.7705	5.3850	0.4324	-0.5721	0.5243	0.4591
0.11	-9.5455	-0.1142	-1.9728	0.0015	-0.0148	0.0112	30.3062	-17.7017	5.3918	0.4324	-0.5721	0.5243	0.4591
0.12	-9.5353	-0.1130	-1.9688	-0.0061	-0.0129	0.0079	30.2171	-17.6251	5.2261	0.4324	-0.5721	0.5243	0.4591
0.13	-9.5577	-0.1113	-1.9810	-0.0002	-0.0087	0.0106	30.4600	-17.5586	5.2013	0.4324	-0.5721	0.5244	0.4591
0.14	-9.5614	-0.1139	-1.9827	0.0024	-0.0104	0.0125	30.2026	-17.6175	5.1974	0.4324	-0.5720	0.5243	0.4591
0.15	-9.5380	-0.1117	-1.9714	0.0010	-0.0130	0.0138	30.3010	-17.6242	5.2160	0.4325	-0.5720	0.5244	0.4591
0.16	-9.5388	-0.1159	-1.9679	-0.0017	-0.0135	0.0098	30.2509	-17.6563	5.1753	0.4325	-0.5720	0.5244	0.4591
0.17	-9.5629	-0.1105	-1.9765	-0.0099	-0.0074	0.0063	30.1176	-17.5226	5.2945	0.4325	-0.5720	0.5244	0.4591
0.18	-9.5423	-0.1048	-1.9619	0.0001	-0.0058	0.0122	30.2609	-17.7553	5.1834	0.4325	-0.5720	0.5244	0.4591
0.19	-9.5456	-0.1030	-1.9735	-0.0045	-0.0080	0.0119	30.1418	-17.6360	5.3662	0.4325	-0.5720	0.5244	0.4591
0.2	-9.5545	-0.1062	-1.9763	0.0013	-0.0068	0.0091	30.3096	-17.5531	5.3126	0.4325	-0.5720	0.5245	0.4591
0.21	-9.5533	-0.1108	-1.9830	-0.0037	-0.0108	0.0089	30.0529	-17.7287	5.3467	0.4325	-0.5719	0.5244	0.4590
0.22	-9.5383	-0.1165	-1.9771	-0.0036	-0.0046	0.0113	30.1799	-17.8210	5.5067	0.4325	-0.5720	0.5245	0.4591
0.23	-9.5598	-0.1161	-1.9864	-0.0004	-0.0145	0.0098	30.2799	-17.8729	5.2909	0.4325	-0.5719	0.5245	0.4590
0.24	-9.5661	-0.1171	-1.9903	-0.0009	-0.0158	0.0129	30.1543	-17.7093	5.3446	0.4326	-0.5719	0.5246	0.4591
0.25	-9.5405	-0.1098	-1.9738	-0.0053	-0.0125	0.0098	30.2271	-17.6366	5.4922	0.4325	-0.5719	0.5245	0.4590
0.26	-9.5547	-0.1083	-1.9765	-0.0023	-0.0099	0.0062	30.5692	-17.4979	5.4365	0.4326	-0.5719	0.5245	0.4590
0.27	-9.5611	-0.1083	-1.9815	-0.0076	-0.0086	0.0082	30.5263	-17.6050	5.3574	0.4326	-0.5719	0.5245	0.4590
0.28	-9.5496	-0.1073	-1.9740	-0.0080	-0.0050	0.0136	30.4889	-17.7255	5.3499	0.4325	-0.5718	0.5245	0.4590
0.29	-9.5500	-0.1133	-1.9795	0.0009	-0.0081	0.0079	30.3359	-17.7548	5.1965	0.4326	-0.5719	0.5246	0.4590
0.3	-9.5585	-0.1264	-1.9875	-0.0006	-0.0143	0.0045	30.2159	-17.6113	5.3472	0.4326	-0.5718	0.5245	0.4590
0.31	-9.5471	-0.1310	-1.9875	-0.0049	-0.0116	0.0115	30.2319	-17.5271	5.3110	0.4326	-0.5719	0.5246	0.4590
0.32	-9.5410	-0.1263	-1.9874	-0.0079	-0.0102	0.0136	30.2199	-17.6471	5.1720	0.4326	-0.5718	0.5245	0.4590
0.33	-9.5520	-0.1200	-1.9831	-0.0066	-0.0157	0.0116	30.2284	-17.7478	5.1850	0.4326	-0.5718	0.5246	0.4591
0.34	-9.5546	-0.1067	-1.9822	0.0008	-0.0123	0.0113	30.2305	-17.8334	5.0536	0.4326	-0.5718	0.5246	0.4590
0.35	-9.5521	-0.0977	-1.9794	-0.0068	-0.0040	0.0136	30.2262	-17.4589	5.1960	0.4326	-0.5718	0.5246	0.4590
0.36	-9.5414	-0.0968	-1.9658	-0.0067	-0.0083	0.0060	30.1528	-17.4942	5.1626	0.4326	-0.5718	0.5246	0.4590
0.37	-9.5533	-0.0992	-1.9708	-0.0159	-0.0037	0.0069	29.8705	-17.5612	5.2118	0.4326	-0.5718	0.5246	0.4590
0.38	-9.5538	-0.1068	-1.9750	-0.0081	-0.0098	0.0056	30.0270	-17.4314	5.2937	0.4326	-0.5718	0.5246	0.4591
0.39	-9.5391	-0.1133	-1.9602	-0.0044	-0.0033	0.0032	30.0786	-17.5877	5.1786	0.4325	-0.5718	0.5245	0.4590
0.4	-9.5632	-0.1138	-1.9714	-0.0063	-0.0126	0.0108	29.9712	-17.4408	5.1618	0.4326	-0.5719	0.5246	0.4590
0.41	-9.5647	-0.1134	-1.9718	-0.0019	-0.0055	0.0105	30.1168	-17.5322	5.2218	0.4326	-0.5718	0.5246	0.4590
0.42	-9.5335	-0.1101	-1.9586	-0.0031	0.0034	0.0031	30.2279	-17.5734	5.3138	0.4326	-0.5719	0.5246	0.4590
0.43	-9.5520	-0.1057	-1.9687	0.0002	-0.0087	0.0119	30.1349	-17.5414	5.0626	0.4326	-0.5718	0.5246	0.4589
0.44	-9.5668	-0.1001	-1.9753	-0.0006	-0.0077	0.0065	30.1755	-17.7015	5.1183	0.4326	-0.5718	0.5247	0.4589
0.45	-9.5413	-0.0981	-1.9598	-0.0108	-0.0072	0.0125	30.4228	-17.7091	5.2751	0.4326	-0.5718	0.5247	0.4589
0.46	-9.5541	-0.1017	-1.9708	-0.0018	-0.0038	0.0093	30.2918	-17.8044	5.2831	0.4325	-0.5718	0.5247	0.4589
0.47	-9.5620	-0.1076	-1.9827	-0.0084	-0.0062	0.0090	30.2271	-17.7079	5.1802	0.4326	-0.5719	0.5247	0.4589
0.48	-9.5447	-0.1141	-1.9669	-0.0030	-0.0125	0.0084	30.2048	-17.7420	5.3235	0.4326	-0.5718	0.5247	0.4589
0.49	-9.5557	-0.1165	-1.9815	-0.0039	-0.0039	0.0030	30.2961	-17.6503	5.1921	0.4326	-0.5719	0.5248	0.4589
0.5	-9.5547	-0.1162	-1.9870	-0.0026	-0.0061	0.0060	30.3135	-17.7013	5.1835	0.4325	-0.5718	0.5247	0.4588
0.51	-9.5468	-0.1151	-1.9918	-0.0043	-0.0029	0.0050	30.1973	-17.7580	5.2000	0.4326	-0.5719	0.5247	0.4588
0.52	-9.5413	-0.1180	-1.9929	-0.0023	-0.0026	0.0046	30.2451	-17.6337	5.3507	0.4326	-0.5719	0.5248	0.4588
0.53	-9.5432	-0.1112	-1.9922	-0.0021	-0.0102	0.0093	30.1539	-17.4328	5.3590	0.4326	-0.5718	0.5247	0.4587
0.54	-9.5688	-0.1078	-1.9996	-0.0065	-0.0109	0.0098	29.9463	-17.7003	5.3557	0.4326	-0.5719	0.5248	0.4588
0.55	-9.5504	-0.1056	-1.9905	-0.0089	-0.0069	0.0008	30.0226	-17.5898	5.2106	0.4326	-0.5719	0.5247	0.4588
0.56	-9.5380	-0.1062	-1.9737	-0.0018	-0.0004	0.0088	30.0935	-17.5593	5.1654	0.4326	-0.5719	0.5248	0.4588
0.57	-9.5637	-0.1144	-1.9874	-0.0069	-0.0047	0.0054	30.0287	-17.4881	5.1921	0.4325	-0.5719	0.5247	0.4587
0.58	-9.5562	-0.1171	-1.9806	-0.0106	-0.0050	0.0082	30.2164	-17.4561	5.1599	0.4326	-0.5719	0.5248	0.4587
0.59	-9.5426	-0.1224	-1.9726	-0.0034	-0.0096	0.0113	30.1720	-17.5165	5.2309	0.4326	-0.5719	0.5248	0.4587
0.6	-9.5596	-0.1187	-1.9787	-0.0033	-0.0057	0.0025	30.1423	-17.6454	5.3038	0.4326	-0.5719	0.5248	0.4587
0.61	-9.5651	-0.1221	-1.9837	-0.0059	-0.0069	0.0062	30.1246	-17.5663	5.1486	0.4326	-0.5719	0.5248	0.4587
0.62	-9.5327	-0.1254	-1.9681	-0.0077	-0.0103	0.0061	30.0894	-17.5282	5.2175	0.4326	-0.5719	0.5248	0.4587
0.63	-9.5491	-0.1124	-1.9752	-0.0018	-0.0077	0.0044	30.3307	-17.6647	5.3305	0.4326	-0.5719	0.5248	0.4587
0.64	-9.5629	-0.1059	-1.9783	-0.0011	-0.0107	0.0084	30.2781	-17.8254	5.4779	0.4326	-0.5719	0.5248	0.4586
0.65	-9.5508	-0.1051	-1.9625	-0.0086	-0.0101	0.0095	30.4081	-17.7963	5.4276	0.4326	-0.5719	0.5248	0.4587
0.66	-9.5371	-0.1056	-1.9614	-0.0097	-0.0082	0.0108	30.5074	-17.7831	5.3548	0.4326	-0.5719	0.5248	0.4587
0.67	-9.5550	-0.1086	-1.9723	0.0008	-0.0100	0.0048	30.3325	-17.6199	5.0886	0.4326	-0.5719	0.5248	0.4587
0.68	-9.5559	-0.1102	-1.9722	-0.0024	-0.0074	0.0107	30.2074	-17.6535	5.2037	0.4326	-0.5719	0.5248	0.4586
0.69	-9.5368	-0.1130	-1.9704	0.0004	-0.0084	0.0097	30.3358	-17.7328	5.3993	0.4326	-0.5719	0.5248	0.4586
0.7	-9.5491	-0.1154	-1.9759	-0.0127	-0.0042	0.0133	30.2625	-17.7252	5.1755	0.4326	-0.5719	0.5249	0.4586
0.71	-9.5596	-0.1139	-1.9816	-0.0032	-0.0082	0.0097	30.1253	-17.6672	5.1783	0.4326	-0.5718	0.5248	0.4586
0.72	-9.5461	-0.1100	-1.9749	0.0006	-0.0106	0.0128	30.1661	-17.4193	5.3918	0.4326	-0.5719	0.5249	0.4586
0.73	-9.5388	-0.1056	-1.9742	-0.0017	-0.0015	0.0079	30.0786	-17.5509	5.4550	0.4326	-0.5718	0.5249	0.4586
0.74	-9.5654	-0.1036	-1.9955	-0.0056	-0.0004	0.0064	30.1025	-17.5177	5.2084	0.4326	-0.5719	0.5250	0.4586
0.75	-9.5612	-0.1045	-1.9913	-0.0087	-0.0050	0.0046	30.2978	-17.3614	5.4885	0.4325	-0.5719	0.5249	0.4585
